"","label","genes","vascular_subtype"
"3935","pancreas_precapillary_arteriole","Prex1","Arteriole"
"3936","pancreas_precapillary_arteriole","Prkd2","Arteriole"
"3937","pancreas_precapillary_arteriole","Rgs3","Arteriole"
"3938","pancreas_precapillary_arteriole","Rnf152","Arteriole"
"3939","pancreas_precapillary_arteriole","Sos1","Arteriole"
"3940","pancreas_precapillary_arteriole","Sox4","Arteriole"
"3941","pancreas_precapillary_arteriole","Tcf4","Arteriole"
"3942","pancreas_precapillary_arteriole","Tnfaip8l1","Arteriole"
"3943","pancreas_precapillary_arteriole","Unc5b","Arteriole"
"3944","pancreas_islet_capillary","Abi3","Capillary"
"3945","pancreas_islet_capillary","Caskin2","Capillary"
"3946","pancreas_islet_capillary","Cd320","Capillary"
"3947","pancreas_islet_capillary","Cnn3","Capillary"
"3948","pancreas_islet_capillary","Degs1","Capillary"
"3949","pancreas_islet_capillary","Dnajc8","Capillary"
"3950","pancreas_islet_capillary","Ehd4","Capillary"
"3951","pancreas_islet_capillary","Fam167b","Capillary"
"3952","pancreas_islet_capillary","Gng11","Capillary"
"3953","pancreas_islet_capillary","Gsn","Capillary"
"3954","pancreas_islet_capillary","H2-Q1","Capillary"
"3955","pancreas_islet_capillary","Hla-B","Capillary"
"3956","pancreas_islet_capillary","Hla-C","Capillary"
"3957","pancreas_islet_capillary","Hlx","Capillary"
"3958","pancreas_islet_capillary","Ifitm2","Capillary"
"3959","pancreas_islet_capillary","Ifitm3","Capillary"
"3960","pancreas_islet_capillary","Igfbp7","Capillary"
"3961","pancreas_islet_capillary","Itga1","Capillary"
"3962","pancreas_islet_capillary","Itm2b","Capillary"
"3963","pancreas_islet_capillary","Lpar6","Capillary"
"3964","pancreas_islet_capillary","Mylip","Capillary"
"3965","pancreas_islet_capillary","Nkx2-3","Capillary"
"3966","pancreas_islet_capillary","Prss23","Capillary"
"3967","pancreas_islet_capillary","Psmb1","Capillary"
"3968","pancreas_islet_capillary","Ramp3","Capillary"
"3969","pancreas_islet_capillary","Rdx","Capillary"
"3970","pancreas_islet_capillary","Rgcc","Capillary"
"3971","pancreas_islet_capillary","Sparcl1","Capillary"
"3972","pancreas_islet_capillary","Spry1","Capillary"
"3973","pancreas_islet_capillary","Tmem109","Capillary"
"3974","pancreas_islet_capillary","Tmem88","Capillary"
"3975","pancreas_islet_capillary","Tspan4","Capillary"
"3976","pancreas_islet_capillary","Txnip","Capillary"
"3977","pancreas_islet_capillary","Vamp5","Capillary"
"3978","pancreas_islet_capillary","Vwa1","Capillary"
"3979","pancreas_exocrine_capillary","Clstn3","Capillary"
"3980","pancreas_exocrine_capillary","Dysf","Capillary"
"3981","pancreas_exocrine_capillary","Ephb4","Capillary"
"3982","pancreas_exocrine_capillary","Grb10","Capillary"
"3983","pancreas_exocrine_capillary","Hmbox1","Capillary"
"3984","pancreas_exocrine_capillary","Mgmt","Capillary"
"3985","pancreas_exocrine_capillary","Myo6","Capillary"
"3986","pancreas_exocrine_capillary","Nova2","Capillary"
"3987","pancreas_exocrine_capillary","Pcdh17","Capillary"
"3988","pancreas_exocrine_capillary","Pitpnc1","Capillary"
"3989","pancreas_exocrine_capillary","Pitpnm2","Capillary"
"3990","pancreas_exocrine_capillary","Plcb1","Capillary"
"3991","pancreas_exocrine_capillary","Snx25","Capillary"
"3992","pancreas_exocrine_capillary","Tbcd","Capillary"
"3993","pancreas_postcapillary_venule","Ahr","Venule"
"3994","pancreas_postcapillary_venule","Ankrd50","Venule"
"3995","pancreas_postcapillary_venule","Aplnr","Venule"
"3996","pancreas_postcapillary_venule","Arpc1b","Venule"
"3997","pancreas_postcapillary_venule","Cpd","Venule"
"3998","pancreas_postcapillary_venule","Igfbp4","Venule"
"3999","pancreas_postcapillary_venule","Lepr","Venule"
"4000","pancreas_postcapillary_venule","Lifr","Venule"
"4001","pancreas_postcapillary_venule","Mctp1","Venule"
"4002","pancreas_postcapillary_venule","Meox1","Venule"
"4003","pancreas_postcapillary_venule","Ncoa7","Venule"
"4004","pancreas_postcapillary_venule","Nuak1","Venule"
"4005","pancreas_postcapillary_venule","Pde7b","Venule"
"4006","pancreas_postcapillary_venule","Prkar1b","Venule"
"4007","pancreas_postcapillary_venule","Prkch","Venule"
"4008","pancreas_postcapillary_venule","Rapgef4","Venule"
"4009","pancreas_postcapillary_venule","Slco2a1","Venule"
"4010","pancreas_postcapillary_venule","Tnfrsf1a","Venule"
"4011","organ_brain","Itm2a",NA
"4012","organ_brain","Bsg",NA
"4013","organ_brain","Hspa1a",NA
"4014","organ_brain","Slc2a1",NA
"4015","organ_brain","Cldn5",NA
"4016","organ_brain","Slco1a4",NA
"4017","organ_brain","Pglyrp1",NA
"4018","organ_brain","Pltp",NA
"4019","organ_brain","Spock2",NA
"4020","organ_brain","Slco1c1",NA
"4021","organ_brain","Vwa1",NA
"4022","organ_brain","Glul",NA
"4023","organ_brain","Tsc22d1",NA
"4024","organ_brain","Sgms1",NA
"4025","organ_brain","Wfdc1",NA
"4026","organ_brain","Hspb1",NA
"4027","organ_brain","Foxq1",NA
"4028","organ_brain","Lsr",NA
"4029","organ_brain","Mt1",NA
"4030","organ_brain","Ctsh",NA
"4031","organ_brain","Slc6a6",NA
"4032","organ_brain","Arl4a",NA
"4033","organ_brain","Slc22a8",NA
"4034","organ_brain","Isyna1",NA
"4035","organ_brain","Pllp",NA
"4036","organ_brain","Dusp1",NA
"4037","organ_brain","Gsta4",NA
"4038","organ_brain","Degs2",NA
"4039","organ_brain","Prom1",NA
"4040","organ_brain","Nebl",NA
"4041","organ_brain","Jund",NA
"4042","organ_brain","Ocln",NA
"4043","organ_brain","Ablim1",NA
"4044","organ_brain","Fn1",NA
"4045","organ_brain","Plat",NA
"4046","organ_brain","Lmo2",NA
"4047","organ_brain","Igf1r",NA
"4048","organ_brain","Car4",NA
"4049","organ_brain","Gkn3",NA
"4050","organ_brain","Lef1",NA
"4051","organ_brain","Alas1",NA
"4052","organ_brain","Slc7a1",NA
"4053","organ_brain","Hbb-bs",NA
"4054","organ_brain","Rhob",NA
"4055","organ_brain","Foxf2",NA
"4056","organ_brain","Itih5",NA
"4057","organ_brain","Paqr5",NA
"4058","organ_brain","Slc40a1",NA
"4059","organ_brain","Klf6",NA
"4060","organ_brain","Mt2",NA
"4061","organ_testis","Ccl21a",NA
"4062","organ_testis","Ptn",NA
"4063","organ_testis","Slc7a5",NA
"4064","organ_testis","Lcn2",NA
"4065","organ_testis","Pcp4l1",NA
"4066","organ_testis","Vwf",NA
"4067","organ_testis","Abcb1a",NA
"4068","organ_testis","Tmsb10",NA
"4069","organ_testis","Sparc",NA
"4070","organ_testis","Mal",NA
"4071","organ_testis","Mgp",NA
"4072","organ_testis","Vim",NA
"4073","organ_testis","Wt1",NA
"4074","organ_testis","Gpcpd1",NA
"4075","organ_testis","Htra1",NA
"4076","organ_testis","Slc3a2",NA
"4077","organ_testis","Mfsd2a",NA
"4078","organ_testis","Ptgis",NA
"4079","organ_testis","Abcg2",NA
"4080","organ_testis","Gstm2",NA
"4081","organ_testis","Prss23",NA
"4082","organ_testis","Cadm1",NA
"4083","organ_testis","Aoc3",NA
"4084","organ_testis","Slc39a8",NA
"4085","organ_testis","Rbp1",NA
"4086","organ_testis","Atp1b1",NA
"4087","organ_testis","MT-ND1",NA
"4088","organ_testis","Dnm3",NA
"4089","organ_testis","Lmo1",NA
"4090","organ_testis","Col18a1",NA
"4091","organ_testis","Pdia5",NA
"4092","organ_testis","Pam",NA
"4093","organ_testis","Syt15",NA
"4094","organ_testis","Sema7a",NA
"4095","organ_testis","Gm14226",NA
"4096","organ_testis","Cgnl1",NA
"4097","organ_testis","Ctgf",NA
"4098","organ_testis","Mgst1",NA
"4099","organ_testis","Smtn",NA
"4100","organ_testis","Pdcd4",NA
"4101","organ_testis","Gsn",NA
"4102","organ_testis","Ces2e",NA
"4103","organ_testis","MT-ATP6",NA
"4104","organ_testis","Bmx",NA
"4105","organ_testis","Prm1",NA
"4106","organ_testis","Lgals3",NA
"4107","organ_testis","Ddit4",NA
"4108","organ_testis","Fryl",NA
"4109","organ_testis","Angptl4",NA
"4110","organ_testis","Vegfc",NA
"4111","organ_liver","Clec4g",NA
"4112","organ_liver","Apoe",NA
"4113","organ_liver","Dnase1l3",NA
"4114","organ_liver","Ehd3",NA
"4115","organ_liver","Gpr182",NA
"4116","organ_liver","Fcgr2b",NA
"4117","organ_liver","Maf",NA
"4118","organ_liver","Igfbp4",NA
"4119","organ_liver","Bmp2",NA
"4120","organ_liver","Gpihbp1",NA
"4121","organ_liver","Cd55",NA
"4122","organ_liver","Il6st",NA
"4123","organ_liver","Fam167b",NA
"4124","organ_liver","Lgmn",NA
"4125","organ_liver","Bgn",NA
"4126","organ_liver","Oit3",NA
"4127","organ_liver","Slc29a1",NA
"4128","organ_liver","Plpp1",NA
"4129","organ_liver","Mrc1",NA
"4130","organ_liver","Cd59a",NA
"4131","organ_liver","Wnt2",NA
"4132","organ_liver","Ctsl",NA
"4133","organ_liver","Lamp2",NA
"4134","organ_liver","Gatm",NA
"4135","organ_liver","Lgals1",NA
"4136","organ_liver","Stab1",NA
"4137","organ_liver","Rspo3",NA
"4138","organ_liver","Slc43a3",NA
"4139","organ_liver","Cd38",NA
"4140","organ_liver","Serpina3g",NA
"4141","organ_liver","F8",NA
"4142","organ_liver","Ftl1",NA
"4143","organ_liver","Nr2f2",NA
"4144","organ_liver","Tpbgl",NA
"4145","organ_liver","Gja4",NA
"4146","organ_liver","Tmem106a",NA
"4147","organ_liver","Hspa5",NA
"4148","organ_liver","Dab2",NA
"4149","organ_liver","Dhrs3",NA
"4150","organ_liver","Dpp4",NA
"4151","organ_liver","Spint2",NA
"4152","organ_liver","Cxcl16",NA
"4153","organ_liver","Ptgs1",NA
"4154","organ_liver","Tmem2",NA
"4155","organ_liver","Plxnc1",NA
"4156","organ_liver","Car8",NA
"4157","organ_liver","Clec1b",NA
"4158","organ_liver","F2r",NA
"4159","organ_liver","Adam23",NA
"4160","organ_liver","Cd302",NA
"4161","organ_spleen","Stab2",NA
"4162","organ_spleen","Ltc4s",NA
"4163","organ_spleen","Tfpi",NA
"4164","organ_spleen","Clu",NA
"4165","organ_spleen","Cxcl10",NA
"4166","organ_spleen","Star",NA
"4167","organ_spleen","Dstn",NA
"4168","organ_spleen","Ankrd2",NA
"4169","organ_spleen","Mafb",NA
"4170","organ_spleen","Serpinb6b",NA
"4171","organ_spleen","Tmem176a",NA
"4172","organ_spleen","Ackr3",NA
"4173","organ_spleen","Lrg1",NA
"4174","organ_spleen","Tmem176b",NA
"4175","organ_spleen","Serpinb1a",NA
"4176","organ_spleen","Timp2",NA
"4177","organ_spleen","Efhd1",NA
"4178","organ_spleen","AU021092",NA
"4179","organ_spleen","Pdlim4",NA
"4180","organ_spleen","Marcksl1",NA
"4181","organ_spleen","Sema3d",NA
"4182","organ_spleen","Pcolce",NA
"4183","organ_spleen","Tgfbi",NA
"4184","organ_spleen","Slco2a1",NA
"4185","organ_spleen","Sema3a",NA
"4186","organ_spleen","Adamts5",NA
"4187","organ_spleen","Fabp5",NA
"4188","organ_spleen","Rcn3",NA
"4189","organ_spleen","Cd63",NA
"4190","organ_spleen","Nupr1",NA
"4191","organ_spleen","Sorbs2",NA
"4192","organ_spleen","Irf8",NA
"4193","organ_spleen","Bin1",NA
"4194","organ_spleen","Slc16a1",NA
"4195","organ_spleen","Sema4b",NA
"4196","organ_spleen","Tmem215",NA
"4197","organ_spleen","Crispld1",NA
"4198","organ_spleen","Akr1b8",NA
"4199","organ_spleen","Tst",NA
"4200","organ_spleen","Fxyd6",NA
"4201","organ_spleen","Dhcr24",NA
"4202","organ_spleen","Lrrn1",NA
"4203","organ_spleen","Tpm2",NA
"4204","organ_spleen","St18",NA
"4205","organ_spleen","Trp53i11",NA
"4206","organ_spleen","MT-CYTB",NA
"4207","organ_spleen","Tbxa2r",NA
"4208","organ_spleen","Anxa1",NA
"4209","organ_spleen","Phlda1",NA
"4210","organ_spleen","Jag1",NA
"4211","organ_lung","Tmem100",NA
"4212","organ_lung","Hpgd",NA
"4213","organ_lung","Foxf1",NA
"4214","organ_lung","Tspan7",NA
"4215","organ_lung","Cyp4b1",NA
"4216","organ_lung","Acvrl1",NA
"4217","organ_lung","Sema3c",NA
"4218","organ_lung","Sftpc",NA
"4219","organ_lung","Gm12216",NA
"4220","organ_lung","Clec14a",NA
"4221","organ_lung","BC028528",NA
"4222","organ_lung","Ier3",NA
"4223","organ_lung","Calcrl",NA
"4224","organ_lung","Ramp2",NA
"4225","organ_lung","Ace",NA
"4226","organ_lung","Hilpda",NA
"4227","organ_lung","Socs3",NA
"4228","organ_lung","Mfap2",NA
"4229","organ_lung","Ehd4",NA
"4230","organ_lung","Thbd",NA
"4231","organ_lung","Jun",NA
"4232","organ_lung","Fmo1",NA
"4233","organ_lung","Adgre5",NA
"4234","organ_lung","Myzap",NA
"4235","organ_lung","Ctla2a",NA
"4236","organ_lung","Junb",NA
"4237","organ_lung","Clec1a",NA
"4238","organ_lung","Lyve1",NA
"4239","organ_lung","Ier2",NA
"4240","organ_lung","Nkd1",NA
"4241","organ_lung","Tmcc2",NA
"4242","organ_lung","Stmn2",NA
"4243","organ_lung","Smad6",NA
"4244","organ_lung","Stmn1",NA
"4245","organ_lung","Pmp22",NA
"4246","organ_lung","Emp1",NA
"4247","organ_lung","Tspan8",NA
"4248","organ_lung","Rasgef1a",NA
"4249","organ_lung","Nsg1",NA
"4250","organ_lung","Emp2",NA
"4251","organ_lung","Cdkn1a",NA
"4252","organ_lung","Scn7a",NA
"4253","organ_lung","Cyth3",NA
"4254","organ_lung","Klf4",NA
"4255","organ_lung","H2-Ab1",NA
"4256","organ_lung","Acer2",NA
"4257","organ_lung","Tuba1a",NA
"4258","organ_lung","Cd74",NA
"4259","organ_lung","Fosb",NA
"4260","organ_lung","Casc4",NA
"4261","organ_kidney","Igfbp5",NA
"4262","organ_kidney","Pbx1",NA
"4263","organ_kidney","Meis2",NA
"4264","organ_kidney","Rsad2",NA
"4265","organ_kidney","Emcn",NA
"4266","organ_kidney","Plscr2",NA
"4267","organ_kidney","Esm1",NA
"4268","organ_kidney","Igfbp3",NA
"4269","organ_kidney","Exoc3l2",NA
"4270","organ_kidney","Tnfaip2",NA
"4271","organ_kidney","Ptpru",NA
"4272","organ_kidney","Ifi44",NA
"4273","organ_kidney","Timp3",NA
"4274","organ_kidney","Dkk2",NA
"4275","organ_kidney","Irx3",NA
"4276","organ_kidney","Fam117b",NA
"4277","organ_kidney","Rapgef4",NA
"4278","organ_kidney","Ifi203",NA
"4279","organ_kidney","Jup",NA
"4280","organ_kidney","Plac8",NA
"4281","organ_kidney","Limch1",NA
"4282","organ_kidney","Cldn15",NA
"4283","organ_kidney","3110099E03Rik",NA
"4284","organ_kidney","Irf7",NA
"4285","organ_kidney","Hipk2",NA
"4286","organ_kidney","Chchd10",NA
"4287","organ_kidney","Chrm3",NA
"4288","organ_kidney","9530082P21Rik",NA
"4289","organ_kidney","Btnl9",NA
"4290","organ_kidney","Pi16",NA
"4291","organ_kidney","Ltbp1",NA
"4292","organ_kidney","Npr3",NA
"4293","organ_kidney","Exoc3l4",NA
"4294","organ_kidney","Ifi27l2a",NA
"4295","organ_kidney","Igf1",NA
"4296","organ_kidney","Nfat5",NA
"4297","organ_kidney","Oasl2",NA
"4298","organ_kidney","Dram1",NA
"4299","organ_kidney","Neat1",NA
"4300","organ_kidney","Cryab",NA
"4301","organ_kidney","Efnb2",NA
"4302","organ_kidney","Ednrb",NA
"4303","organ_kidney","Cdc14a",NA
"4304","organ_kidney","Cmpk2",NA
"4305","organ_kidney","Irx5",NA
"4306","organ_kidney","Tbc1d1",NA
"4307","organ_kidney","Gpx8",NA
"4308","organ_kidney","Serpine2",NA
"4309","organ_kidney","Tnfsf10",NA
"4310","organ_kidney","Prex1",NA
"4311","organ_colon","Plvap",NA
"4312","organ_colon","Crip1",NA
"4313","organ_colon","Nkx2-3",NA
"4314","organ_colon","Plpp3",NA
"4315","organ_colon","Cd24a",NA
"4316","organ_colon","Ebf1",NA
"4317","organ_colon","Mgll",NA
"4318","organ_colon","Col15a1",NA
"4319","organ_colon","Thrsp",NA
"4320","organ_colon","Rbp7",NA
"4321","organ_colon","Ramp3",NA
"4322","organ_colon","Jam3",NA
"4323","organ_colon","Ptprr",NA
"4324","organ_colon","Mef2c",NA
"4325","organ_colon","Ncoa7",NA
"4326","organ_colon","Plcb1",NA
"4327","organ_colon","Col13a1",NA
"4328","organ_colon","Sncg",NA
"4329","organ_colon","Ssu2",NA
"4330","organ_colon","Tmem255b",NA
"4331","organ_colon","Slfn2",NA
"4332","organ_colon","Tgfbr2",NA
"4333","organ_colon","Hspg2",NA
"4334","organ_colon","Lamb1",NA
"4335","organ_colon","Aplnr",NA
"4336","organ_colon","Alox12",NA
"4337","organ_colon","Meox1",NA
"4338","organ_colon","Endod1",NA
"4339","organ_colon","Mall",NA
"4340","organ_colon","Ivns1abp",NA
"4341","organ_colon","Upp1",NA
"4342","organ_colon","Mcam",NA
"4343","organ_colon","Fmo2",NA
"4344","organ_colon","Kctd12b",NA
"4345","organ_colon","Lpcat1",NA
"4346","organ_colon","Hoxa7",NA
"4347","organ_colon","Lamc1",NA
"4348","organ_colon","Magix",NA
"4349","organ_colon","Mndal",NA
"4350","organ_colon","Slc12a7",NA
"4351","organ_colon","Lrrc3b",NA
"4352","organ_colon","Mlec",NA
"4353","organ_colon","Prdm1",NA
"4354","organ_colon","Enpp6",NA
"4355","organ_colon","Azin1",NA
"4356","organ_colon","Stom",NA
"4357","organ_colon","Hoxa9",NA
"4358","organ_colon","Dysf",NA
"4359","organ_colon","Rhbdl2",NA
"4360","organ_colon","Iigp1",NA
"4361","organ_small_intestine","AY036118",NA
"4362","organ_small_intestine","Zfp36",NA
"4363","organ_small_intestine","8430408G22Rik",NA
"4364","organ_small_intestine","Atf3",NA
"4365","organ_small_intestine","Scgb3a1",NA
"4366","organ_small_intestine","Egr1",NA
"4367","organ_small_intestine","Cyp26b1",NA
"4368","organ_small_intestine","Apold1",NA
"4369","organ_small_intestine","Fos",NA
"4370","organ_small_intestine","Rnd1",NA
"4371","organ_small_intestine","Thbs1",NA
"4372","organ_small_intestine","Bcr",NA
"4373","organ_small_intestine","Gadd45g",NA
"4374","organ_small_intestine","Plk2",NA
"4375","organ_small_intestine","Nr4a1",NA
"4376","organ_small_intestine","Irf1",NA
"4377","organ_small_intestine","Rasa4",NA
"4378","organ_small_intestine","Cyr61",NA
"4379","organ_small_intestine","Btg2",NA
"4380","organ_small_intestine","Tff3",NA
"4381","organ_small_intestine","Nfkbiz",NA
"4382","organ_small_intestine","Mmrn1",NA
"4383","organ_small_intestine","Clca3a1",NA
"4384","organ_small_intestine","Zg16",NA
"4385","organ_small_intestine","Osmr",NA
"4386","organ_small_intestine","Fosl2",NA
"4387","organ_small_intestine","Mcf2l",NA
"4388","organ_small_intestine","Defa24",NA
"4389","organ_small_intestine","Sat1",NA
"4390","organ_small_intestine","Arid5a",NA
"4391","organ_small_intestine","Irf2bp2",NA
"4392","organ_small_intestine","Mecom",NA
"4393","organ_small_intestine","Hist1h1c",NA
"4394","organ_small_intestine","Madcam1",NA
"4395","organ_small_intestine","Gbp4",NA
"4396","organ_small_intestine","Cysltr1",NA
"4397","organ_small_intestine","Fgl2",NA
"4398","organ_small_intestine","Trim30a",NA
"4399","organ_small_intestine","Fhl1",NA
"4400","organ_small_intestine","Dennd5b",NA
"4401","organ_small_intestine","Noct",NA
"4402","organ_small_intestine","Spry4",NA
"4403","organ_small_intestine","Spink4",NA
"4404","organ_small_intestine","Lama4",NA
